calibr_id,rfm_id,smile,canonical_ikey,name,source,source_id,status,reframedb_url
CBR-001-571-119-0,RFM-000-151-4,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CCN(C2COC2)C3)cc1,RGJOJUGRHPQXGF,RG-7603,ChemScene,CS-0700,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/RGJOJUGRHPQXGF;qid=Q27261488"")"
CBR-001-571-133-8,RFM-000-165-0,C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(N)=O)NC(=O)[C@@H]2CSSC[C@H](N)C(=O)N[C@H]3CSSC[C@H](NC1=O)C(=O)NC([C@@H](C)O)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)CSSC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(=O)O)NC3=O)C(=O)N2,KXGCNMMJRFDFNR,Linaclotide acetate,ChemScene,CS-3577,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/KXGCNMMJRFDFNR;qid=Q3832559"")"
CBR-001-851-075-3,RFM-000-141-2,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,BJCJYEYYYGBROF,HHGV678; Flumatinib,MedChem Express,HY-13904,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/BJCJYEYYYGBROF;qid=Q27287759"")"
CBR-001-593-149-4,RFM-000-146-7;RFM-006-705-0,CC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(N)=O)C(N)=O,MMHDBUJXLOFTLC,Ac-PHSCN-NH2,WuXi,CBR-HVAC-07485,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/MMHDBUJXLOFTLC;qid=Q76414879"")"
CBR-001-585-013-2,RFM-004-593-2;RFM-000-059-9,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CO)CC3)c(F)c2)C(=O)O1,SIMWTRCFFSTNMG,Eperezolid,MedChem Express,HY-10393,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/SIMWTRCFFSTNMG;qid=Q1346746"")"
CBR-001-571-086-8,RFM-000-118-3,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,ACWBQPMHZXGDFX,LCZ-696,ChemScene,CS-3409,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/ACWBQPMHZXGDFX;qid=Q27166154"")"
CBR-001-571-112-3,RFM-000-144-5,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,WAXQNWCZJDTGBU,Netupitant,ChemScene,CS-3337,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/WAXQNWCZJDTGBU;qid=Q19598139"")"
CBR-001-571-098-2,RFM-000-130-9,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,PMATZTZNYRCHOR,Ciclosporin,ChemScene,CS-2761,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/PMATZTZNYRCHOR;qid=Q104403628"")"
CBR-001-571-093-7,RFM-000-125-2,O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,CSKDFZIMJXRJGH,tecovirimat,ChemScene,CS-3464,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/CSKDFZIMJXRJGH;qid=Q7692792"")"
CBR-001-571-081-3,RFM-000-113-8,CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,MSYKRHVOOPPJKU,brivaracetam,ChemScene,CS-3418,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/MSYKRHVOOPPJKU;qid=Q408099"")"
CBR-001-571-083-5,RFM-000-115-0,CCCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2,JMNXWOFCUJJYEO,Genz-123346,ChemScene,CS-3937,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/JMNXWOFCUJJYEO;qid=nan"")"
CBR-001-846-651-8,RFM-000-185-4,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,MKMPWKUAHLTIBJ,omarigliptin,Combi Blocks,QM-6496,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/MKMPWKUAHLTIBJ;qid=Q21098979"")"
CBR-001-571-076-6,RFM-000-108-1,Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)cc1I,GIMSJJHKKXRFGV,"FIAC, Pharmos",ChemScene,CS-0323,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/GIMSJJHKKXRFGV;qid=Q82224109"")"
CBR-001-846-977-7,RFM-014-145-7;RFM-000-128-5,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,PSIFNNKUMBGKDQ,losartan potassium,MedChem Express,HY-17512,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/PSIFNNKUMBGKDQ;qid=Q82579321"")"
CBR-001-571-136-1,RFM-000-168-3,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,QXWZQTURMXZVHJ,Selexipag,ChemScene,CS-3774,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/QXWZQTURMXZVHJ;qid=Q15424759"")"
CBR-001-571-137-2,RFM-000-169-4,O=C(O)CCc1cc(C(=O)c2ccc(OC3CCCC3)cc2O)ccc1OCc1ccc2c(O)noc2c1,DALCQQSLNPLQFZ,T-5224,ChemScene,CS-3190,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/DALCQQSLNPLQFZ;qid=nan"")"
CBR-001-570-983-8,RFM-000-015-7,CC(=O)Nc1cccc(O)c1,QLNWXBAGRTUKKI,METACETAMOL,Combi Blocks,SS-7647,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/QLNWXBAGRTUKKI;qid=Q27146503"")"
CBR-001-570-969-0,RFM-000-001-1,O=C(O)c1nc(=O)[nH]c(=O)[nH]1,RYYCJUAHISIHTL,Oteracil potassium,Combi Blocks,QA-9119,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/RYYCJUAHISIHTL;qid=Q22075725"")"
CBR-001-671-823-3,RFM-000-050-0,CCOC(=O)c1c[nH]cn1,KLWYPRNPRNPORS,C-751,"Ark Pharm, Inc",AK-25642,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/KLWYPRNPRNPORS;qid=Q72475434"")"
CBR-050-297-640-1,RFM-000-035-1,O=C(O)CCC(=O)C(=O)O,KPGXRSRHYNQIFN,2-Ketoglutaric acid,ChemSpace,T5980,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/KPGXRSRHYNQIFN;qid=Q306140"")"
CBR-001-570-992-9,RFM-000-024-8,COc1nc(N)nc2[nH]cnc12,BXJHWYVXLGLDMZ,O-6-METHYLGUANINE,Combi Blocks,OR-3784,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/BXJHWYVXLGLDMZ;qid=Q82598860"")"
CBR-001-570-997-4,RFM-000-029-3,O=C1CNC(=O)CN1,BXRNXXXXHLBUKK,piperazinedione,Combi Blocks,QG-6804,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/BXRNXXXXHLBUKK;qid=Q63392228"")"
CBR-050-299-531-5,RFM-000-005-5,O=C(O)c1ccccc1,WPYMKLBDIGXBTP,AMMONIUM BENZOATE,ChemSpace,T0833,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/WPYMKLBDIGXBTP;qid=Q82375214"")"
CBR-001-732-665-7,RFM-000-006-6,Oc1c(Br)cc(Br)cc1Br,BSWWXRFVMJHFBN,BISMUTH TRIBROMOPHENATE,Enamine,T6330192,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/BSWWXRFVMJHFBN;qid=Q82871025"")"
CBR-001-570-989-4,RFM-000-021-5,CCOC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,IAJNXBNRYMEYAZ,ETOCRYLENE,Oakwood Chemicals,238990,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/IAJNXBNRYMEYAZ;qid=Q27271962"")"
CBR-001-571-131-6,RFM-000-163-8,O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1,XXAXVMUWHZHZMJ,STIBOPHEN,Spectrum Chemicals,TI115,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/XXAXVMUWHZHZMJ;qid=Q27255921"")"
CBR-001-570-991-8,RFM-000-023-7,CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O,IYFATESGLOUGBX,SORBITAN PALMITATE,TCI Japan,S0061,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/IYFATESGLOUGBX;qid=Q81986222"")"
CBR-001-570-990-7,RFM-000-022-6,CCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCC,GHKOFFNLGXMVNJ,DILAURYL THIODIPROPIONATE,TCI Japan,T0205,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/GHKOFFNLGXMVNJ;qid=Q26840985"")"
CBR-001-571-047-1,RFM-000-079-3,OCCN1CCN(CC/C=C2\c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,NJMYODHXAKYRHW,Flupentixol hydrochloride,Tocris,4057,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/NJMYODHXAKYRHW;qid=Q420350"")"
CBR-001-635-480-6,RFM-000-126-3;RFM-010-896-3,Cl[TeH]1(Cl)(Cl)OCCO1,NTCZXUFXVRQSMX,2016-03-02: ammonium trichlorotellurate,Pharmaron,PH-CBR-2016-003-HVAC-12062-0,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/NTCZXUFXVRQSMX;qid=nan"")"
CBR-001-571-057-3,RFM-000-089-5,NC(=O)C(c1ccccc1)(c1ccc(F)cc1)c1ccc(F)cc1,SCTZUZTYRMOMKT,senicapoc,ChemScene,CS-0294,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/SCTZUZTYRMOMKT;qid=Q7450628"")"
CBR-001-571-146-3,RFM-000-178-5,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@@H]21,DMJWENQHWZZWDF,ecopipam,Tocris,2299,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/DMJWENQHWZZWDF;qid=Q5333851"")"
CBR-001-571-151-0,RFM-000-183-2,NP(N)(=O)NC(=O)c1ccc(F)cc1,QWZFVMCWPLMLTL,flurofamide,Tocris,478,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/QWZFVMCWPLMLTL;qid=Q27164899"")"
CBR-001-571-043-7,RFM-000-075-9,CS(=O)(=O)c1ccc(Cn2c3c(c4cc(F)cc(F)c42)CCCC3CC(=O)O)cc1,GMJWAIMJHBTYPD,L-670596,Tocris,1949,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/GMJWAIMJHBTYPD;qid=Q27163729"")"
CBR-001-571-140-7,RFM-000-172-9,Clc1ccc2c(c1)C1=NCCN1c1c(-c3noc(C4CC4)n3)ncn1-2,CLPSAAPUJUVQPP,U 90042,Tocris,2733,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/CLPSAAPUJUVQPP;qid=Q15410174"")"
CBR-001-571-095-9,RFM-000-127-4,Cc1ccccc1NC(=O)Nc1ccc(CC(=O)N2CCOC[C@H]2C(=O)N2CCC(CC(=O)O)CC2)cc1,ITXAAOWFOURIHK,TCS 2314; mistaken for DW-908E,Tocris,3900,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/ITXAAOWFOURIHK;qid=Q27088949"")"
CBR-001-574-733-8,RFM-003-528-9;RFM-000-084-0,CCOC(=O)c1ncc2[nH]c3cccc(OC(C)C)c3c2c1C,VMDUABMKBUKKPG,ZK-93426,Tocris,1996,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/VMDUABMKBUKKPG;qid=Q10861098"")"
CBR-001-571-121-4,RFM-000-153-6,CNCCCC1(c2ccccc2)SC(C)(C)c2ccccc21,FKHYYOUFMJBLAF,TALSUPRAM,Tocris,4352,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/FKHYYOUFMJBLAF;qid=Q7680329"")"
CBR-001-571-145-2,RFM-000-177-4,COc1cc(OC2CCN(C(C)=O)CC2)ccc1C(=O)N1CCC(N2C(=O)OCc3ccccc32)CC1,WDERJSQJYIJOPD,L 371257,Tocris,2410,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/WDERJSQJYIJOPD;qid=Q6456065"")"
CBR-001-571-202-4,RFM-000-227-7,O=C(CS)Nc1ccccc1,DLVKRCGYGJZXFK,AUROTHIOGLYCANIDE,Enamine,EN300-199913,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/DLVKRCGYGJZXFK;qid=Q81984513"")"
CBR-001-571-213-7,RFM-000-238-0,NC(N)=NS(=O)(=O)c1ccc(N)cc1,BRBKOPJOKNSWSG,SULFAGUANIDINE,Enamine,EN300-34321,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/BRBKOPJOKNSWSG;qid=Q414886"")"
CBR-001-571-188-3,RFM-000-213-1,c1ccc(CCNc2nc(-c3ccccc3)cs2)cc1,WEEYMMXMBFJUAI,fanetizole,Enamine,EN300-12295,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/WEEYMMXMBFJUAI;qid=Q5433749"")"
CBR-001-571-198-5,RFM-000-223-3,Oc1c(I)cc(I)cc1I,VAPDZNUFNKUROY,AM-24,Enamine,EN300-19379,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/VAPDZNUFNKUROY;qid=Q27272970"")"
CBR-001-571-194-1,RFM-000-219-7,O=C(O)COc1ccc(Cl)cc1,SODPIMGUZLOIPE,metformin chlorphenoxyacetate,Enamine,EN300-18120,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/SODPIMGUZLOIPE;qid=Q27103874"")"
CBR-001-571-207-9,RFM-000-232-4,O=C(O)C1CSCN1,DZLNHFMRPBPULJ,Timonacic,Enamine,EN300-21404,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/DZLNHFMRPBPULJ;qid=Q23637400"")"
CBR-001-571-183-8,RFM-000-208-4,NC(=O)NS(=O)(=O)c1ccc(N)cc1,WVAKABMNNSMCDK,SULFANILYLUREA,Enamine,EN300-114388,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/WVAKABMNNSMCDK;qid=Q27292394"")"
CBR-001-571-208-0,RFM-000-233-5,NC(=O)CCC(N)C(=O)O,ZDXPYRJPNDTMRX,"L-glutamine, BioKier",Enamine,EN300-21443,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/ZDXPYRJPNDTMRX;qid=Q27115066"")"
CBR-001-571-171-4,RFM-000-196-7,NS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2cccs2)cc1Cl,HMEDEBAJARCKCT,azosemide,AK Scientific,69592,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/HMEDEBAJARCKCT;qid=Q4832859"")"
CBR-001-571-226-2,RFM-000-251-7,C1CCC2N[Pt]NC2C1,WGCSCACHWSZKTM,,AK Scientific,Z1842,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/WGCSCACHWSZKTM;qid=nan"")"
CBR-001-571-219-3,RFM-000-244-8,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,QQODLKZGRKWIFG,CYFLUTHRIN,AK Scientific,H180,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/QQODLKZGRKWIFG;qid=Q27119809"")"
CBR-001-571-170-3,RFM-000-195-6,CC(C)(C)c1ccc2c(S(=O)(=O)O)c(C(C)(C)C)ccc2c1,WBEBQCINXJDZCX,SODIUM DIBUNATE,AK Scientific,69101,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/WBEBQCINXJDZCX;qid=Q1969733"")"
CBR-001-571-225-1,RFM-000-250-6,CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,RFRXIWQYSOIBDI,BENZARONE,AK Scientific,W0011,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/RFRXIWQYSOIBDI;qid=Q27116149"")"
CBR-001-571-222-8,RFM-000-247-1,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,FAIIFDPAEUKBEP,nilvadipine,AK Scientific,K292,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/FAIIFDPAEUKBEP;qid=Q7037489"")"
CBR-001-571-224-0,RFM-000-249-3,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCOC(=O)c1cccnc1,XXRVYAFBUDSLJX,etofibrate,AK Scientific,V1802,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/XXRVYAFBUDSLJX;qid=Q4116990"")"
CBR-001-571-178-1,RFM-000-203-9,O=C1NNc2nc(CN3Cc4ccccc4C3)nc3cccc1c23,JLFSBHQQXIAQEC,E-7449,ChemScene,CS-3479,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/JLFSBHQQXIAQEC;qid=Q27273339"")"
CBR-001-571-180-5,RFM-000-205-1,N#Cc1c(NC(=O)CCl)sc2c1CCCCC2,LFUMGIOQKSBEQA,KPS-0373,Enamine,EN300-04260,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/LFUMGIOQKSBEQA;qid=Q82197849"")"
CBR-001-571-196-3,RFM-000-221-1,NC(CS)C(=O)O,XUJNEKJLAYXESH,"cysteine, Bio3",Enamine,EN300-18222,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/XUJNEKJLAYXESH;qid=Q82696349"")"
CBR-050-297-752-8,RFM-000-218-6,O=C(O)CCC(=O)O,KDYFGRWQOYBRFD,"succinic acid, Vecta",ChemSpace,T2719,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/KDYFGRWQOYBRFD;qid=Q82475648"")"
CBR-001-571-187-2,RFM-000-212-0,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C\c1ccc(Cl)cc1,DYLGFOYVTXJFJP,Lumefantrine,Enamine,EN300-122325,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/DYLGFOYVTXJFJP;qid=Q904464"")"
CBR-001-571-182-7,RFM-000-207-3,Cn1cnc2c1c(=O)n(CC(=O)O)c(=O)n2C,YCTSCXLOPJCPDH,1-THEOBROMINEACETIC ACID,Enamine,EN300-10991,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/YCTSCXLOPJCPDH;qid=Q27265676"")"
CBR-001-571-297-7,RFM-000-315-6,CC1Sc2c(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc3n21,SUXQDLLXIBLQHW,Ulifloxacin,AK Scientific,I873,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/SUXQDLLXIBLQHW;qid=Q27116386"")"
CBR-001-571-245-5,RFM-000-263-1,CN(C)CC/C=C1\c2ccccc2COc2ccc(CC(=O)O)cc21,JBIMVDZLSHOPLA,olopatadine,AK Scientific,71719,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/JBIMVDZLSHOPLA;qid=Q27891699"")"
CBR-001-571-304-9,RFM-000-322-5,C[n+]1ccccc1/C=N/O,JBKPUQTUERUYQE,Pralidoxime chloride,AK Scientific,U602,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/JBKPUQTUERUYQE;qid=Q2735334"")"
CBR-001-571-303-8,RFM-000-321-4,OCCC#Cc1nc(-c2ccc(F)cc2)c(-c2ccncc2)n1CCCc1ccccc1,QSUSKMBNZQHHPA,RWJ-67657,AK Scientific,SYN1072,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/QSUSKMBNZQHHPA;qid=Q72486769"")"
CBR-001-571-298-8,RFM-000-316-7,COc1ccc2[nH]c(SCc3ncc(C)c(OC)c3C)nc2c1,XURCIPRUUASYLR,Ufiprazole,AK Scientific,V1823,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/XURCIPRUUASYLR;qid=Q82579467"")"
CBR-001-571-283-1,RFM-000-301-0,O=C(Nc1cccc(C2=NCCN2)c1)Nc1cccc(C2=NCCN2)c1,SCEVFJUWLLRELN,IMIDOCARB,AK Scientific,70558,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/SCEVFJUWLLRELN;qid=Q908851"")"
CBR-001-586-311-3,RFM-005-579-8;RFM-000-257-3,COC(=O)c1cc(OC)c2c(c1-c1c(C(=O)OC)cc(OC)c3c1OCO3)OCO2,JMZOMFYRADAWOG,Bifendate,Sigma-Aldrich,MFCD01751431,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/JMZOMFYRADAWOG;qid=Q27236735"")"
CBR-001-571-300-5,RFM-000-318-9,O=C(O[Cr](OC(=O)c1ccccn1)OC(=O)c1ccccn1)c1ccccn1,CBDQOLKNTOMMTL,Chromium picolinate,AK Scientific,M178,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/CBDQOLKNTOMMTL;qid=Q2329715"")"
CBR-001-571-301-6,RFM-000-319-0,CNCCC(Oc1cccc2ccccc12)c1cccs1,ZEUITGRIYCTCEM,duloxetine hydrochloride,AK Scientific,R509,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/ZEUITGRIYCTCEM;qid=Q83006324"")"
CBR-001-571-236-4,RFM-000-254-0,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N/OC)c3csc(N)n3)[C@H]2SC1,LTINZAODLRIQIX,cefpodoxime,AK Scientific,K558,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/LTINZAODLRIQIX;qid=Q27166320"")"
CBR-001-571-286-4,RFM-000-304-3,Cc1ccccc1-n1c(CF)nc2ccc(N)cc2c1=O,VDOSWXIDETXFET,afloqualone,AK Scientific,67719,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/VDOSWXIDETXFET;qid=Q4689289"")"
CBR-001-571-308-3,RFM-000-326-9,CCC(=O)O[C@@H]1CC(=O)O[C@H](C)C/C=C/C=C/[C@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)[C@H](C)C[C@H](CC=O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@H]1OC,HSZLKTCKAYXVBX,SPIRAMYCIN,AK Scientific,69505,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/HSZLKTCKAYXVBX;qid=Q27155685"")"
CBR-001-571-258-0,RFM-000-276-6,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,DWFZBUWUXWZWKD,PYRIDABEN,AK Scientific,M865,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/DWFZBUWUXWZWKD;qid=Q2119916"")"
CBR-001-571-292-2,RFM-000-310-1,O=C(Nc1ccc(O)cc1)c1ccccc1O,LGCMKPRGGJRYGM,N-Salicoylaminophenol,AK Scientific,67576,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/LGCMKPRGGJRYGM;qid=Q27270017"")"
CBR-001-571-302-7,RFM-000-320-3,CN1C2CCCC1CC(NC(=O)c1n[nH]c3ccccc13)C2,GHVQAOGYNZNTIA,granisetron,AK Scientific,65783,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/GHVQAOGYNZNTIA;qid=Q82448607"")"
CBR-001-571-282-0,RFM-000-300-9,O=S(=O)(O)CS(=O)(=O)O,OPUAWDUYWRUIIL,METHIONIC ACID,AK Scientific,V0085,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/OPUAWDUYWRUIIL;qid=Q27261323"")"
CBR-001-571-290-0,RFM-000-308-7,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,ZBVKEHDGYSLCCC,seratrodast,AK Scientific,71710,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/ZBVKEHDGYSLCCC;qid=Q7452735"")"
CBR-001-571-306-1,RFM-000-324-7,O=C(OCCN1CCOCC1)c1cccnc1Nc1cccc(C(F)(F)F)c1,LDXSPUSKBDTEKA,morniflumate,AK Scientific,O651,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/LDXSPUSKBDTEKA;qid=Q6912761"")"
CBR-001-571-307-2,RFM-000-325-8,Cc1cccc(Oc2cnc(=O)[nH]c2)c1,HJQILFPVRNHTIG,Tolimidone,AK Scientific,SYN5050,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/HJQILFPVRNHTIG;qid=Q7814266"")"
CBR-001-571-284-2,RFM-000-302-1,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,RTGDFNSFWBGLEC,mycophenolate mofetil,AK Scientific,H944,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/RTGDFNSFWBGLEC;qid=Q27282261"")"
CBR-001-571-240-0,RFM-000-258-4,O=C(CO)N1CCC(c2n[nH]c(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,CATQHDWESBRRQA,SD-06,AK Scientific,SYN1078,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/CATQHDWESBRRQA;qid=Q27097176"")"
CBR-001-571-247-7,RFM-000-265-3,CCNC1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,HCRKCZRJWPKOAR,brinzolamide,Beta Pharma,SC-43520,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/HCRKCZRJWPKOAR;qid=Q411517"")"
CBR-001-571-251-3,RFM-000-269-7,O=C(O)C(=O)CBr,PRRZDZJYSJLDBS,3-Bromopyruvate,Combi Blocks,ST-7334,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/PRRZDZJYSJLDBS;qid=Q82694015"")"
CBR-001-571-311-8,RFM-000-329-2,COc1cc(N)cn[n+]1-c1ccccc1,VXROHTDSRBRJLN,Amezinium methylsulfate,Combi Blocks,QH-7299,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/VXROHTDSRBRJLN;qid=Q27289673"")"
